시점,죄종별(1),죄종별(2),범죄발생지별(1),범죄발생지별(2),데이터
2013,지능범죄,사기,경기도,파주시,2071
2013,지능범죄,사기,경기도,평택시,2379
2013,지능범죄,사기,강원도,강릉시,1183
2013,지능범죄,사기,강원도,원주시,1466
2013,지능범죄,사기,강원도,춘천시,875
2013,지능범죄,사기,충청북도,제천시,574
2013,지능범죄,사기,충청북도,청주시,2438
2013,지능범죄,사기,충청북도,충주시,998
2013,지능범죄,사기,충청남도,논산시,559
2013,지능범죄,사기,충청남도,서산시,853
2013,지능범죄,사기,충청남도,아산시,1017
2013,지능범죄,사기,충청남도,천안시,3295
2013,지능범죄,사기,전라북도,군산시,4181
2013,지능범죄,사기,전라북도,익산시,1233
2013,지능범죄,사기,전라북도,전주시,3107
2013,지능범죄,사기,전라북도,정읍시,406
2013,지능범죄,사기,전라남도,목포시,1952
2013,지능범죄,사기,전라남도,순천시,1154
2013,지능범죄,사기,전라남도,여수시,1286
2013,지능범죄,사기,경상북도,경산시,1545
2013,지능범죄,사기,경상북도,경주시,1255
2013,지능범죄,사기,경상북도,구미시,3315
2013,지능범죄,사기,경상북도,김천시,536
2013,지능범죄,사기,경상북도,안동시,1061
2013,지능범죄,사기,경상북도,포항시,3278
2013,지능범죄,사기,경상남도,거제시,1585
2013,지능범죄,사기,경상남도,김해시,2765
2013,지능범죄,사기,경상남도,양산시,1383
2013,지능범죄,사기,경상남도,진주시,1551
2013,지능범죄,사기,경상남도,창원시,5455
2013,지능범죄,사기,제주특별자치도,제주시,3316
2013,지능범죄,사기,기타도시,기타도시,20389
2013,지능범죄,사기,도시이외,도시이외,18080
2013,지능범죄,횡령,합계,합계,34892
2013,지능범죄,횡령,서울시,서울시,8591
2013,지능범죄,횡령,부산시,부산시,2976
2013,지능범죄,횡령,대구시,대구시,1218
2013,지능범죄,횡령,인천시,인천시,2236
2013,지능범죄,횡령,광주시,광주시,1019
2013,지능범죄,횡령,대전시,대전시,876
2013,지능범죄,횡령,울산시,울산시,534
2013,지능범죄,횡령,경기도,고양시,807
2013,지능범죄,횡령,경기도,광명시,159
2013,지능범죄,횡령,경기도,구리시,124
2013,지능범죄,횡령,경기도,군포시,154
2013,지능범죄,횡령,경기도,남양주시,311
2013,지능범죄,횡령,경기도,부천시,794
2013,지능범죄,횡령,경기도,성남시,825
2013,지능범죄,횡령,경기도,수원시,815
2013,지능범죄,횡령,경기도,시흥시,293
2013,지능범죄,횡령,경기도,안산시,554
2013,지능범죄,횡령,경기도,안양시,358
2013,지능범죄,횡령,경기도,용인시,441
2013,지능범죄,횡령,경기도,의정부시,342
2013,지능범죄,횡령,경기도,이천시,155
2013,지능범죄,횡령,경기도,파주시,268
2013,지능범죄,횡령,경기도,평택시,293
2013,지능범죄,횡령,강원도,강릉시,109
2013,지능범죄,횡령,강원도,원주시,266
2013,지능범죄,횡령,강원도,춘천시,126
2013,지능범죄,횡령,충청북도,제천시,80
2013,지능범죄,횡령,충청북도,청주시,218
2013,지능범죄,횡령,충청북도,충주시,75
2013,지능범죄,횡령,충청남도,논산시,55
2013,지능범죄,횡령,충청남도,서산시,85
2013,지능범죄,횡령,충청남도,아산시,148
2013,지능범죄,횡령,충청남도,천안시,347
2013,지능범죄,횡령,전라북도,군산시,145
2013,지능범죄,횡령,전라북도,익산시,130
2013,지능범죄,횡령,전라북도,전주시,290
2013,지능범죄,횡령,전라북도,정읍시,45
2013,지능범죄,횡령,전라남도,목포시,164
2013,지능범죄,횡령,전라남도,순천시,110
2013,지능범죄,횡령,전라남도,여수시,130
2013,지능범죄,횡령,경상북도,경산시,152
2013,지능범죄,횡령,경상북도,경주시,137
2013,지능범죄,횡령,경상북도,구미시,233
2013,지능범죄,횡령,경상북도,김천시,47
2013,지능범죄,횡령,경상북도,안동시,106
2013,지능범죄,횡령,경상북도,포항시,228
2013,지능범죄,횡령,경상남도,거제시,195
2013,지능범죄,횡령,경상남도,김해시,299
2013,지능범죄,횡령,경상남도,양산시,164
2013,지능범죄,횡령,경상남도,진주시,121
2013,지능범죄,횡령,경상남도,창원시,600
2013,지능범죄,횡령,제주특별자치도,제주시,394
2013,지능범죄,횡령,기타도시,기타도시,2509
2013,지능범죄,횡령,도시이외,도시이외,3041
2013,지능범죄,배임,합계,합계,4617
2013,지능범죄,배임,서울시,서울시,1337
2013,지능범죄,배임,부산시,부산시,258
2013,지능범죄,배임,대구시,대구시,126
2013,지능범죄,배임,인천시,인천시,251
2013,지능범죄,배임,광주시,광주시,81
2013,지능범죄,배임,대전시,대전시,75
2013,지능범죄,배임,울산시,울산시,103
2013,지능범죄,배임,경기도,고양시,67
2013,지능범죄,배임,경기도,광명시,10
2013,지능범죄,배임,경기도,구리시,7
2013,지능범죄,배임,경기도,군포시,10
2013,지능범죄,배임,경기도,남양주시,44
2013,지능범죄,배임,경기도,부천시,65
2013,지능범죄,배임,경기도,성남시,80
2013,지능범죄,배임,경기도,수원시,75
2013,지능범죄,배임,경기도,시흥시,38
2013,지능범죄,배임,경기도,안산시,58
2013,지능범죄,배임,경기도,안양시,60
2013,지능범죄,배임,경기도,용인시,60
2013,지능범죄,배임,경기도,의정부시,25
2013,지능범죄,배임,경기도,이천시,22
2013,지능범죄,배임,경기도,파주시,44
2013,지능범죄,배임,경기도,평택시,31
2013,지능범죄,배임,강원도,강릉시,17
2013,지능범죄,배임,강원도,원주시,15
2013,지능범죄,배임,강원도,춘천시,26
2013,지능범죄,배임,충청북도,제천시,6
2013,지능범죄,배임,충청북도,청주시,36
2013,지능범죄,배임,충청북도,충주시,13
2013,지능범죄,배임,충청남도,논산시,9
2013,지능범죄,배임,충청남도,서산시,11
2013,지능범죄,배임,충청남도,아산시,28
2013,지능범죄,배임,충청남도,천안시,35
2013,지능범죄,배임,전라북도,군산시,24
2013,지능범죄,배임,전라북도,익산시,27
2013,지능범죄,배임,전라북도,전주시,44
2013,지능범죄,배임,전라북도,정읍시,6
2013,지능범죄,배임,전라남도,목포시,20
2013,지능범죄,배임,전라남도,순천시,9
2013,지능범죄,배임,전라남도,여수시,33
2013,지능범죄,배임,경상북도,경산시,15
2013,지능범죄,배임,경상북도,경주시,25
2013,지능범죄,배임,경상북도,구미시,19
2013,지능범죄,배임,경상북도,김천시,7
2013,지능범죄,배임,경상북도,안동시,4
2013,지능범죄,배임,경상북도,포항시,34
2013,지능범죄,배임,경상남도,거제시,29
2013,지능범죄,배임,경상남도,김해시,43
2013,지능범죄,배임,경상남도,양산시,19
2013,지능범죄,배임,경상남도,진주시,25
2013,지능범죄,배임,경상남도,창원시,63
2013,지능범죄,배임,제주특별자치도,제주시,30
2013,지능범죄,배임,기타도시,기타도시,396
2013,지능범죄,배임,도시이외,도시이외,622
2014,계,소계,합계,합계,1778966
2014,계,소계,서울시,서울시,355430
2014,계,소계,부산시,부산시,135757
2014,계,소계,대구시,대구시,95802
2014,계,소계,인천시,인천시,96846
2014,계,소계,광주시,광주시,64748
2014,계,소계,대전시,대전시,47661
2014,계,소계,울산시,울산시,41326
2014,계,소계,경기도,고양시,31111
2014,계,소계,경기도,광명시,9701
2014,계,소계,경기도,구리시,7362
2014,계,소계,경기도,군포시,7629
2014,계,소계,경기도,남양주시,14984
2014,계,소계,경기도,부천시,34458
2014,계,소계,경기도,성남시,30802
2014,계,소계,경기도,수원시,40699
2014,계,소계,경기도,시흥시,17072
2014,계,소계,경기도,안산시,26711
2014,계,소계,경기도,안양시,17918
2014,계,소계,경기도,용인시,20445
2014,계,소계,경기도,의정부시,15573
2014,계,소계,경기도,이천시,7187
2014,계,소계,경기도,파주시,13585
2014,계,소계,경기도,평택시,19927
2014,계,소계,강원도,강릉시,7705
2014,계,소계,강원도,원주시,12823
2014,계,소계,강원도,춘천시,10485
2014,계,소계,충청북도,제천시,4851
2014,계,소계,충청북도,청주시,24941
2014,계,소계,충청북도,충주시,7146
2014,계,소계,충청남도,논산시,3788
2014,계,소계,충청남도,서산시,5044
2014,계,소계,충청남도,아산시,8399
2014,계,소계,충청남도,천안시,24781
2014,계,소계,전라북도,군산시,10547
2014,계,소계,전라북도,익산시,9642
2014,계,소계,전라북도,전주시,21027
2014,계,소계,전라북도,정읍시,3296
2014,계,소계,전라남도,목포시,11926
2014,계,소계,전라남도,순천시,10547
2014,계,소계,전라남도,여수시,10046
2014,계,소계,경상북도,경산시,7972
2014,계,소계,경상북도,경주시,9787
2014,계,소계,경상북도,구미시,17795
2014,계,소계,경상북도,김천시,4226
2014,계,소계,경상북도,안동시,5373
2014,계,소계,경상북도,포항시,18067
2014,계,소계,경상남도,거제시,9771
2014,계,소계,경상남도,김해시,20918
2014,계,소계,경상남도,양산시,9023
2014,계,소계,경상남도,진주시,10829
2014,계,소계,경상남도,창원시,34234
2014,계,소계,제주특별자치도,제주시,31779
2014,계,소계,기타도시,기타도시,146221
2014,계,소계,도시이외,도시이외,113243
2014,지능범죄,소계,합계,합계,298652
2014,지능범죄,소계,서울시,서울시,72052
2014,지능범죄,소계,부산시,부산시,24263
2014,지능범죄,소계,대구시,대구시,12868
2014,지능범죄,소계,인천시,인천시,16580
2014,지능범죄,소계,광주시,광주시,9628
2014,지능범죄,소계,대전시,대전시,8782
2014,지능범죄,소계,울산시,울산시,6229
2014,지능범죄,소계,경기도,고양시,5699
2014,지능범죄,소계,경기도,광명시,1625
2014,지능범죄,소계,경기도,구리시,1415
2014,지능범죄,소계,경기도,군포시,1228
2014,지능범죄,소계,경기도,남양주시,2507
2014,지능범죄,소계,경기도,부천시,5887
2014,지능범죄,소계,경기도,성남시,5319
2014,지능범죄,소계,경기도,수원시,6284
2014,지능범죄,소계,경기도,시흥시,2806
2014,지능범죄,소계,경기도,안산시,4584
2014,지능범죄,소계,경기도,안양시,2815
2014,지능범죄,소계,경기도,용인시,3542
2014,지능범죄,소계,경기도,의정부시,2906
2014,지능범죄,소계,경기도,이천시,1145
2014,지능범죄,소계,경기도,파주시,2712
2014,지능범죄,소계,경기도,평택시,2519
2014,지능범죄,소계,강원도,강릉시,1173
2014,지능범죄,소계,강원도,원주시,1653
2014,지능범죄,소계,강원도,춘천시,1011
2014,지능범죄,소계,충청북도,제천시,654
2014,지능범죄,소계,충청북도,청주시,3004
2014,지능범죄,소계,충청북도,충주시,963
2014,지능범죄,소계,충청남도,논산시,734
2014,지능범죄,소계,충청남도,서산시,809
2014,지능범죄,소계,충청남도,아산시,1427
2014,지능범죄,소계,충청남도,천안시,4052
2014,지능범죄,소계,전라북도,군산시,1687
2014,지능범죄,소계,전라북도,익산시,1276
2014,지능범죄,소계,전라북도,전주시,3327
2014,지능범죄,소계,전라북도,정읍시,452
2014,지능범죄,소계,전라남도,목포시,2024
2014,지능범죄,소계,전라남도,순천시,1401
2014,지능범죄,소계,전라남도,여수시,1171
2014,지능범죄,소계,경상북도,경산시,1202
2014,지능범죄,소계,경상북도,경주시,1355
2014,지능범죄,소계,경상북도,구미시,2757
2014,지능범죄,소계,경상북도,김천시,550
2014,지능범죄,소계,경상북도,안동시,1038
2014,지능범죄,소계,경상북도,포항시,2324
2014,지능범죄,소계,경상남도,거제시,1551
2014,지능범죄,소계,경상남도,김해시,2906
2014,지능범죄,소계,경상남도,양산시,1382
2014,지능범죄,소계,경상남도,진주시,1727
2014,지능범죄,소계,경상남도,창원시,6068
2014,지능범죄,소계,제주특별자치도,제주시,3741
2014,지능범죄,소계,기타도시,기타도시,23603
2014,지능범죄,소계,도시이외,도시이외,18235
2014,지능범죄,직무유기,합계,합계,577
2014,지능범죄,직무유기,서울시,서울시,121
2014,지능범죄,직무유기,부산시,부산시,34
2014,지능범죄,직무유기,대구시,대구시,25
2014,지능범죄,직무유기,인천시,인천시,19
2014,지능범죄,직무유기,광주시,광주시,18
2014,지능범죄,직무유기,대전시,대전시,24
2014,지능범죄,직무유기,울산시,울산시,22
2014,지능범죄,직무유기,경기도,고양시,6
2014,지능범죄,직무유기,경기도,광명시,2
2014,지능범죄,직무유기,경기도,군포시,3
2014,지능범죄,직무유기,경기도,부천시,3
2014,지능범죄,직무유기,경기도,성남시,10
2014,지능범죄,직무유기,경기도,수원시,13
2014,지능범죄,직무유기,경기도,시흥시,2
2014,지능범죄,직무유기,경기도,안산시,5
2014,지능범죄,직무유기,경기도,안양시,1
2014,지능범죄,직무유기,경기도,용인시,5
2014,지능범죄,직무유기,경기도,의정부시,1
2014,지능범죄,직무유기,경기도,파주시,1
2014,지능범죄,직무유기,경기도,평택시,1
2014,지능범죄,직무유기,강원도,강릉시,23
2014,지능범죄,직무유기,강원도,원주시,7
2014,지능범죄,직무유기,강원도,춘천시,11
2014,지능범죄,직무유기,충청북도,제천시,3
2014,지능범죄,직무유기,충청북도,청주시,5
2014,지능범죄,직무유기,충청남도,논산시,2
2014,지능범죄,직무유기,충청남도,아산시,1
2014,지능범죄,직무유기,충청남도,천안시,5
2014,지능범죄,직무유기,전라북도,군산시,4
2014,지능범죄,직무유기,전라북도,익산시,3
2014,지능범죄,직무유기,전라북도,전주시,5
2014,지능범죄,직무유기,전라북도,정읍시,3
2014,지능범죄,직무유기,전라남도,목포시,1
